0,1,2,3
5039,1315,0,4
5039,1521,0,4
5039,3591,0,4
5039,9018,0,4
5039,9418,0,4
5039,4483,4,4
5039,7919,4,4
5039,358,4,4
5039,1383,2,4
5039,1902,0,4
5039,1178,0,4
5039,5893,4,4
5039,540,0,4
5039,7240,0,4
5039,1481,0,4
5039,4424,0,4
5039,1280,0,4
5039,1761,0,4
5039,2177,0,4
5039,3444,0,4
5039,9067,0,4
5039,4795,0,4
5039,1895,4,4
5039,7465,4,4
5040,4653,4,5
5041,8565,4,5
5041,9159,0,5
5042,6286,1,6
5042,8541,1,6
5042,6539,3,7
5043,4653,4,8
5046,3184,0,2
5046,7874,0,2
5046,8674,0,2
5046,3351,0,2
5046,6049,0,2
5046,8868,0,2
5046,3475,0,2
5046,4283,3,2
5046,9900,0,2
5046,9459,0,2
5046,6223,0,2
5046,744,0,2
5046,8163,0,2
5046,4377,0,2
5046,7996,0,2
5046,7697,0,2
5046,722,0,2
5046,947,0,2
5046,3616,0,2
5046,5204,0,2
5046,6760,0,2
5046,1636,0,2
5046,9648,0,2
5046,2024,0,2
5046,3926,0,2
5046,1118,0,2
5046,4963,0,2
5046,63,0,2
5046,1285,0,2
5046,4635,0,2
5046,9339,0,2
5046,4741,0,2
5046,7764,0,2
5046,1317,0,2
5046,4071,0,2
5046,1026,0,2
5046,3218,0,2
5046,6876,0,2
5046,6899,0,2
5046,216,0,2
5046,2047,0,2
5046,921,0,2
5046,3350,0,2
5046,9951,0,2
5046,1933,0,2
5046,5631,0,2
5046,7035,0,2
5046,643,0,2
5046,3165,0,2
5046,3220,0,2
5046,3533,0,2
5046,6711,0,3
5046,2056,0,3
5046,8581,0,3
5046,3529,0,3
5046,8700,0,3
5046,6647,2,3
5046,7263,0,3
5046,1218,0,3
5046,489,1,3
5046,4825,0,3
5046,7640,0,3
5054,1996,4,8
5054,7709,4,8
5056,4653,4,4
5057,9101,4,5
5057,4643,4,5
5057,4653,4,5
5057,2495,3,6
5058,9101,4,2
5058,5408,0,2
5058,684,0,2
5058,6899,5,2
5059,1383,5,1
5059,4283,0,1
5059,4653,0,1
5059,7876,5,1
5060,5894,0,2
5060,9459,0,2
5060,8144,2,2
5060,1127,0,2
5060,6909,5,2
5060,6745,5,2
5060,9207,5,2
5060,5010,5,2
5060,5695,5,2
5060,9746,5,2
5060,3800,5,2
5060,1086,5,2
5060,4580,5,2
5060,7029,5,2
5060,200,5,2
5060,2431,5,2
5060,7764,0,2
5060,4283,0,2
5060,5080,0,2
5060,1683,0,2
5060,3669,0,2
5060,514,5,2
5060,1532,0,2
5063,5980,4,3
5064,1180,2,6
5064,3785,3,6
5064,2922,3,7
5064,9207,4,7
5064,2870,4,7
5064,9257,3,7
5065,9101,3,6
5065,2273,3,6
5065,1852,3,6
5065,709,1,6
5066,1996,4,8
5067,4653,4,4
5069,9921,3,5
5069,3669,0,6
5072,4643,4,5
5072,8702,4,5
5072,4161,0,5
5072,9101,4,5
5072,3628,4,5
5074,1678,5,2
5074,4445,5,2
5075,7989,0,5
5076,3036,2,6
5076,5381,0,6
5077,4653,4,4
5077,4643,4,5
5078,9101,4,3
5078,6298,4,4
5080,9067,4,6
5080,2225,3,6
5080,767,3,6
5080,5719,4,6
5080,6682,4,6
5080,6676,4,6
5080,3588,4,6
5080,1280,0,6
5080,2974,4,6
5080,1852,4,6
5080,8541,4,6
5080,906,1,6
5080,5381,4,6
5080,5438,1,6
5080,800,4,6
5080,1176,4,7
5080,6950,4,7
5082,684,3,5
5082,1690,2,5
5082,3669,2,5
5082,1383,1,5
5082,2616,2,5
5082,5980,0,5
5082,4643,0,5
5083,8541,4,7
5091,4458,4,5
5091,5452,4,5
5091,7409,4,5
5091,4653,4,5
5094,5413,3,6
5094,2263,4,6
5094,2719,4,6
5097,7764,2,6
5097,7409,1,6
5097,1852,3,6
5099,3473,0,5
5099,5980,4,5
5100,3669,2,7
5100,4119,3,7
5100,5402,1,7
5101,9263,4,6
5101,9649,0,6
5101,347,0,6
5101,2895,0,6
5101,688,1,6
5101,4653,0,6
5101,4643,0,6
5101,8541,2,6
5101,2495,1,6
5101,684,2,6
5101,5452,4,6
5101,457,0,6
5101,1598,0,6
5102,1996,4,8
5103,708,0,6
5103,8497,4,6
5103,845,4,6
5103,1715,4,6
5104,3541,0,7
5104,5024,0,7
5104,1280,0,7
5104,5980,0,7
5104,2866,4,7
5104,684,0,7
5104,8806,4,7
5104,3203,0,7
5108,1996,4,7
5111,4653,4,6
5111,6099,0,6
5111,6920,4,6
5111,779,4,6
5111,6430,4,6
5111,9773,4,7
5111,3262,4,7
5111,449,2,7
5111,3785,3,7
5112,5118,2,4
5112,1315,2,4
5112,4653,4,4
5112,2502,4,5
5112,160,4,5
5112,347,4,5
5112,2895,4,5
5114,3697,0,7
5115,9101,4,2
5116,9342,2,6
5116,7876,2,6
5116,2012,2,6
5116,1383,3,6
5116,3669,1,6
5116,4119,3,6
5116,4557,2,6
5116,985,2,6
5116,6903,3,6
5116,4837,3,6
5116,9643,2,6
5116,7471,3,6
5116,5819,4,6
5116,3500,3,6
5116,437,2,6
5116,7919,4,6
5116,2222,3,6
5116,4707,1,6
5116,9075,2,6
5116,254,3,6
5116,5258,3,6
5116,5350,4,6
5116,7460,2,6
5116,5632,1,6
5116,9614,1,6
5116,8732,2,6
5116,3488,2,6
5116,1470,2,6
5116,9542,3,6
5116,9101,1,6
5116,3785,3,6
5116,5575,2,6
5116,4283,1,6
5116,2523,0,6
5116,6378,3,6
5116,5344,2,6
5116,2646,2,6
5116,3527,2,6
5116,9779,4,6
5116,4639,3,6
5116,8533,2,6
5116,492,3,6
5116,1050,3,6
5116,7044,2,6
5116,7011,3,6
5116,2979,1,6
5116,1445,2,6
5116,6156,1,6
5116,2995,1,6
5116,4452,1,6
5116,3537,2,6
5116,1450,2,6
5116,3976,2,6
5116,3989,0,6
5116,9046,1,6
5116,1180,3,6
5116,8374,0,6
5118,2184,4,6
5118,2384,4,6
5118,7409,4,6
5118,8677,4,6
5119,9101,5,2
5119,323,5,2
5119,4653,5,2
5119,51,5,3
5119,5408,0,3
5119,4283,0,4
5119,3014,4,4
5119,6264,4,4
5119,5736,0,4
5119,6984,1,5
5120,6986,0,6
5120,4283,2,6
5120,9355,4,6
5120,212,3,6
5120,7521,4,6
5120,6925,4,6
5120,2883,4,6
5120,3697,4,8
5120,5073,4,8
5120,4697,4,8
5120,1966,4,8
5120,3767,4,8
5120,780,4,8
5120,1383,2,8
5120,1996,3,8
5121,4643,4,7
5124,5980,4,2
5124,9101,4,2
5126,6539,0,5
5126,8462,4,5
5126,9442,4,5
5126,8565,3,5
5126,7811,4,5
5126,3014,3,5
5126,4643,4,5
5126,9101,0,5
5126,2255,0,5
5126,7863,0,5
5126,7465,0,5
5126,4780,0,5
5126,6984,0,5
5126,2495,4,5
5126,686,3,5
5126,9649,0,5
5126,347,0,5
5126,2895,0,5
5126,4566,4,5
5126,4653,0,5
5126,8606,0,5
5130,5602,4,6
5133,5980,4,2
5133,9101,4,2
5134,2012,4,8
5134,3669,0,8
5134,1383,2,8
5134,118,4,8
5134,6509,0,8
5135,4696,4,7
5136,3860,5,5
5136,7525,0,6
5137,4653,3,2
5137,4283,0,3
5138,2864,1,4
5138,3014,3,4
5138,5350,4,5
5138,1383,3,5
5138,4585,4,5
5138,9079,0,5
5138,4119,4,5
5138,7876,1,5
5138,7764,3,5
5138,9614,2,5
5138,1222,1,5
5138,4068,2,5
5138,2273,0,5
5138,6744,0,5
5138,4967,3,5
5138,24,3,5
5138,1854,0,6
5138,2808,3,6
5138,9101,1,6
5138,1188,4,6
5138,9132,0,6
5138,4837,3,6
5138,5108,4,6
5138,3767,4,6
5138,7423,3,6
5138,8036,0,6
5138,8332,0,6
5138,7863,0,6
5138,8677,0,6
5138,4255,0,7
5140,9711,0,6
5140,2248,2,6
5142,9101,4,3
5144,2674,3,4
5144,6650,0,4
5145,4071,4,6
5145,6264,3,6
5145,2012,1,6
5145,8934,0,6
5146,5622,2,9
5146,8723,3,9
5146,6353,1,9
5147,467,3,5
5147,4653,0,5
5147,7092,4,5
5147,2184,4,5
5148,1103,5,3
5148,4283,0,3
5148,9018,0,4
5148,2184,4,4
5148,2674,4,4
5150,9018,4,4
5153,9241,1,4
5153,4283,0,4
5153,2384,4,5
5153,7409,3,5
5153,684,1,5
5153,8541,0,5
5153,1383,0,5
5153,9271,3,5
5153,4653,3,5
5153,2495,4,5
5154,2012,4,6
5154,2878,3,6
5154,8550,4,6
5154,1383,4,6
5154,7876,3,6
5154,5237,4,6
5154,9190,4,6
5154,853,3,6
5154,9207,3,6
5157,3541,3,5
5157,853,2,5
5157,9773,2,5
5157,1852,4,5
5157,5237,3,5
5157,3014,4,5
5157,7876,2,5
5157,323,4,5
5158,3541,4,6
5158,4283,1,6
5159,6540,4,5
5163,1450,0,4
5165,9101,4,3
5167,1383,0,4
5167,4917,0,4
5168,7437,2,7
5169,6984,0,5
5171,5980,4,2
5174,5980,4,4
5174,8541,4,6
5174,457,2,6
5175,4643,4,5
5178,9101,2,6
5178,4119,4,6
5178,5632,4,6
5182,4653,4,4
5188,684,4,7
5194,4603,2,6
5194,1457,3,6
5194,6504,4,6
5194,4639,2,6
5194,2870,3,6
5194,5622,2,6
5194,7749,4,6
5194,2596,2,6
5194,1938,0,6
5194,5737,1,6
5194,3082,2,6
5194,2313,4,6
5194,2383,2,6
5194,8723,3,6
5194,5294,2,6
5194,7758,1,6
5194,9550,1,6
5194,454,3,6
5194,3664,1,6
5195,5227,0,4
5197,9101,4,2
5197,4653,2,2
5199,4859,4,6
5200,5556,4,4
5200,2583,2,4
5200,6179,3,4
5200,6298,4,4
5200,9145,4,4
5200,7049,4,4
5200,1383,2,4
5202,5980,4,2
5203,5451,0,7
5210,4226,0,6
5210,8269,4,6
5210,2674,2,6
5210,7059,4,6
5210,5832,2,6
5210,492,4,6
5211,4653,0,2
5212,1996,4,8
5216,2255,1,6
5217,9101,4,3
5218,9101,5,7
5221,6766,4,4
5222,2582,0,3
5222,9528,0,3
5222,8230,3,3
5222,6899,4,3
5222,7744,0,3
5222,3230,0,3
5222,3747,0,3
5222,6679,0,3
5222,9986,0,3
5222,7824,0,3
5222,7457,0,3
5222,2130,0,3
5222,3982,0,3
5222,8908,0,3
5222,9286,0,3
5222,6448,0,3
5222,4722,0,3
5222,52,0,3
5222,5570,0,3
5222,160,0,3
5222,8744,0,3
5222,5358,0,3
5222,5835,0,3
5222,5193,0,3
5222,3273,0,3
5222,2138,0,3
5222,5546,0,3
5222,4974,0,3
5222,5209,0,3
5222,3580,0,3
5222,6132,0,3
5222,586,0,3
5222,1023,0,3
5222,5067,0,3
5224,2719,1,7
5224,7757,0,7
5224,3009,1,7
5224,5246,4,7
5227,7757,4,7
5227,5024,1,7
5227,5980,1,7
5227,4643,0,7
5227,3810,3,7
5227,9960,0,7
5227,3541,4,7
5227,2442,0,7
5227,684,0,7
5227,6676,0,7
5227,936,0,7
5227,9263,4,7
5227,686,1,7
5227,9592,2,7
5227,9300,4,7
5228,9101,4,3
5228,6298,4,3
5228,9018,4,3
5229,5413,3,5
5229,6670,2,5
5230,684,0,5
5230,7525,0,5
5230,3902,0,5
5230,3346,0,5
5230,4555,0,5
5230,3541,0,5
5230,2273,0,5
5230,5608,0,5
5231,6264,3,5
5231,323,3,5
5231,3014,1,5
5231,1383,2,5
5231,7764,0,5
5231,4555,1,5
5231,6152,4,5
5231,3591,2,5
5231,3662,1,5
5231,6676,4,5
5231,8565,4,5
5231,3891,1,6
5231,3767,0,6
5231,8331,2,6
5231,4643,0,7
5231,7757,2,7
5232,5521,2,5
5234,8178,4,6
5236,2478,5,2
5237,4283,4,6
5241,9101,4,4
5242,4283,3,5
5242,3187,0,5
5242,2384,0,5
5242,7409,0,5
5242,8726,0,5
5242,9018,0,5
5242,5980,0,5
5242,8986,0,5
5242,3541,0,5
5242,4643,0,5
5242,4653,0,5
5242,4746,0,5
5242,1280,0,5
5242,5339,0,5
5242,3093,0,5
5242,3082,0,5
5242,4728,0,5
5242,1880,0,5
5242,853,0,5
5242,2130,0,5
5242,1320,0,6
5242,809,0,6
5242,5381,0,6
5242,6350,0,6
5243,9101,4,2
5244,9355,3,6
5244,7433,3,6
5244,6897,3,6
5244,4068,3,6
5244,3669,0,6
5244,2086,4,6
5244,1966,3,6
5244,2397,3,6
5244,5556,3,6
5244,7764,4,6
5244,7616,4,6
5244,2815,5,6
5244,8535,5,6
5244,4545,3,6
5244,5857,4,6
5244,1383,0,6
5244,6323,5,6
5244,6748,5,6
5244,9810,4,6
5244,1333,4,6
5244,8163,4,6
5244,1135,4,6
5244,2184,4,6
5245,9101,5,2
5245,3669,5,3
5246,9101,0,4
5246,4171,1,4
5246,9354,1,4
5246,8732,0,5
5246,1662,3,5
5248,5356,2,6
5248,6429,4,6
5248,4119,3,6
5250,1521,4,4
5250,3591,4,4
5250,7188,4,4
5250,2222,4,4
5251,5980,4,3
5253,5980,4,3
5255,1383,1,5
5255,5068,3,5
5257,5980,4,3
5257,9101,4,3
5259,6612,4,7
5261,7433,1,5
5261,6539,0,5
5262,6643,4,3
5262,5947,0,3
5262,9376,1,3
5262,8541,1,4
5262,7167,1,7
5263,4547,5,3
5263,1483,0,3
5263,6811,3,3
5265,2866,4,5
5265,5980,0,5
5265,1789,4,5
5265,2107,4,5
5265,5672,4,5
5265,582,4,5
5265,3324,4,5
5265,3454,4,5
5265,747,4,5
5265,9218,4,5
5265,2128,4,5
5267,4653,3,6
5268,4653,4,5
5268,6381,4,6
5268,6832,0,6
5269,8437,5,4
5269,447,5,4
5269,6643,5,4
5269,1507,0,4
5269,6472,0,4
5269,3713,5,4
5269,1180,5,4
5269,1932,5,4
5269,2406,5,4
5269,7919,4,4
5269,2511,0,4
5269,3151,0,4
5269,5995,4,4
5269,5726,0,4
5269,1833,4,4
5269,949,1,4
5269,5422,4,4
5269,936,1,4
5269,5667,0,4
5269,5782,0,4
5269,7764,3,4
5269,1129,4,4
5269,2527,4,4
5269,8785,0,4
5269,87,1,4
5269,7731,0,4
5269,2066,0,4
5269,7240,0,4
5269,3259,2,4
5271,5980,4,3
5272,5980,4,2
5272,9101,4,2
5274,9101,4,3
5275,9101,4,2
5277,4653,4,7
5277,9101,2,7
5277,4643,2,7
5277,7863,4,7
5278,684,5,2
5278,4653,4,5
5278,4643,4,5
5279,1383,1,8
5280,6703,4,6
5280,4653,4,6
5280,625,4,6
5280,9101,4,6
5280,1338,4,6
5280,686,4,6
5280,3714,4,6
5280,323,4,6
5280,4643,4,6
5280,2251,4,6
5280,1852,4,6
5280,6539,4,6
5281,6690,1,5
5281,9101,2,5
5281,4643,4,5
5281,5280,2,5
5281,4653,4,5
5281,5024,4,5
5283,1938,0,7
5284,3014,4,4
5284,6264,4,4
5284,5736,1,4
5285,6993,0,5
5285,8565,4,5
5285,2273,4,5
5285,4643,4,7
5289,1383,1,5
5294,3014,0,4
5294,5570,0,4
5294,5653,0,4
5294,109,0,4
5294,4078,0,4
5294,4653,4,4
5294,5980,4,5
5296,6588,4,6
5296,3707,4,6
5296,11,4,6
5296,494,4,6
5296,9490,4,6
5297,1996,4,6
5298,492,3,5
5298,5575,1,5
5301,9101,4,4
5302,5393,0,5
5302,2128,2,5
5302,9190,3,5
5302,4308,1,5
5302,6682,4,6
5302,2384,4,6
5302,7409,2,6
5302,7132,4,6
5302,684,1,6
5302,4683,2,6
5302,5980,4,6
5302,8541,4,6
5302,8437,3,6
5302,7876,4,6
5302,4272,4,6
5302,8874,4,6
5302,1315,4,6
5305,853,1,8
5307,934,2,4
5307,1315,4,4
5307,6264,4,5
5307,9101,4,5
5307,5736,4,5
5307,4643,4,5
5307,8565,4,5
5307,4653,4,5
5307,6539,0,8
5310,838,2,4
5310,9572,1,4
5310,1470,3,4
5311,9101,4,2
5313,8541,4,4
5314,4283,0,3
5316,6766,4,4
5317,5980,4,3
5317,9101,4,3
5318,9101,4,2
5320,5072,1,4
5321,9354,0,4
5322,2462,1,4
5322,3669,3,5
5322,2827,1,5
5322,2529,0,5
5323,1176,4,8
5323,6950,4,8
5323,9067,4,8
5327,7876,0,6
5327,2255,0,6
5327,6156,4,6
5327,1470,0,6
5327,1383,0,6
5327,5765,0,6
5327,4653,4,6
5329,1521,0,4
5329,3591,0,4
5329,4338,0,4
5329,2196,0,4
5329,5687,0,4
5329,1966,0,4
5329,6676,4,4
5329,2511,1,4
5329,9067,0,4
5329,2668,0,4
5329,1761,1,4
5329,5561,1,4
5329,7265,0,4
5329,3922,0,4
5329,7011,2,4
5330,853,5,6
5331,4653,5,8
5337,5608,2,5
5337,4557,4,5
5337,5719,4,6
5340,9686,4,6
5342,8606,3,6
5345,9101,5,1
5345,5408,5,2
5346,9339,3,5
5346,446,3,5
5346,1483,0,5
5347,520,1,5
5347,7049,4,5
5347,3713,4,5
5347,3662,3,5
5347,7409,4,5
5347,5452,4,5
5348,2539,3,8
5348,3591,2,8
5348,1028,3,8
5348,5360,4,8
5348,9950,2,8
5350,9101,4,2
5352,4653,4,7
5353,5980,4,3
5353,9101,4,3
5358,4683,4,4
5358,5894,1,4
5359,9310,4,5
5359,684,2,6
5359,3566,3,6
5359,5024,2,6
5360,2255,4,6
5360,4653,4,6
5361,5980,4,2
5361,9101,5,2
5361,684,5,2
5361,4283,4,2
5361,4653,5,2
5363,8541,1,5
5364,4283,0,3
5366,6976,2,7
5366,9870,2,7
5366,1938,2,7
5366,7749,2,7
5366,1457,3,7
5368,7409,4,6
5369,9101,4,2
5370,4119,0,4
5370,4557,0,4
5370,968,0,4
5370,5832,0,4
5370,1383,0,4
5370,2184,4,4
5370,4653,0,4
5370,624,0,4
5370,6572,0,4
5370,109,0,4
5370,3082,0,4
5370,7059,2,4
5370,3380,0,4
5370,5081,2,5
5370,4643,0,5
5372,9101,4,3
5373,1103,4,5
5373,155,0,5
5373,6298,4,5
5373,2383,0,5
5373,599,4,5
5373,9101,0,5
5373,3541,0,5
5373,853,0,5
5373,7070,4,5
5373,5980,0,5
5373,5556,0,5
5373,9540,4,5
5373,1889,0,5
5373,2154,0,5
5373,4971,0,5
5373,2184,0,5
5373,513,4,5
5373,7228,0,5
5373,8550,0,5
5373,323,0,5
5373,5045,4,5
5373,3500,0,5
5373,8441,0,5
5373,3408,0,5
5373,4897,0,5
5373,6313,0,5
5373,2056,4,5
5373,6783,0,5
5373,3628,0,5
5373,9926,0,5
5373,8497,0,5
5373,7945,4,5
5373,4017,0,5
5373,6447,0,5
5373,7147,0,5
5373,7254,0,5
5373,1382,4,6
5373,1852,4,6
5373,2273,4,6
5373,5725,0,6
5373,8857,0,6
5375,9018,5,2
5375,853,3,2
5375,4283,0,2
5375,5894,4,2
5375,934,0,2
5375,9398,3,2
5375,2367,0,2
5375,4582,0,2
5375,1166,0,2
5375,6376,0,2
5375,4936,0,2
5375,6203,0,2
5375,1429,0,2
5375,9747,0,2
5375,2469,0,2
5375,6445,0,2
5376,2128,5,4
5376,4653,1,4
5376,6264,4,4
5376,8462,1,4
5376,9218,3,4
5376,5980,3,4
5381,2495,1,5
5384,2273,4,5
5384,1000,4,5
5384,1852,2,5
5384,9358,4,5
5386,7525,4,6
5386,9237,3,6
5386,160,4,6
5388,7059,4,3
5390,4653,3,4
5390,4643,4,5
5393,3785,4,5
5393,3082,0,5
5393,5564,4,5
5394,8541,2,8
5394,5980,1,8
5394,788,1,8
5394,7793,0,8
5394,5718,3,8
5394,50,2,8
5394,601,4,8
5397,8565,4,5
5399,5980,4,2
5405,9101,4,3
5407,4283,2,4
5407,1383,1,4
5407,7945,3,4
5407,7919,3,4
5407,1180,2,4
5407,2139,4,5
5407,2384,0,5
5407,5832,5,6
5410,6033,0,4
5410,3626,2,4
5410,5315,2,4
5410,4795,0,4
5410,1966,0,4
5410,580,3,4
5410,3604,4,4
5410,7596,0,4
5410,9067,1,4
5410,5220,2,4
5410,5595,4,4
5410,9895,4,4
5410,5227,4,4
5410,9542,4,4
5410,6244,4,4
5410,7749,3,4
5410,6712,4,4
5410,4989,4,4
5410,8288,2,5
5410,3779,1,5
5410,5073,4,5
5410,4858,4,5
5410,767,1,5
5410,2374,1,5
5410,6976,3,5
5410,7049,2,5
5410,4711,1,5
5410,7739,4,5
5410,9873,2,5
5410,2596,0,5
5410,8732,1,5
5410,482,4,5
5410,9813,4,5
5410,9722,1,5
5410,5603,3,5
5410,6179,4,5
5410,8565,0,5
5410,6539,1,5
5410,1383,2,5
5410,5737,1,5
5410,3785,1,5
5410,2161,1,5
5410,5608,3,5
5410,4068,3,5
5410,3082,0,5
5410,1565,1,5
5410,122,1,5
5410,9845,1,5
5410,7207,0,5
5410,2303,1,5
5410,4572,1,5
5410,8751,0,5
5410,4629,1,5
5410,6674,0,5
5410,5361,1,5
5410,7808,1,5
5410,9896,0,5
5410,6995,1,5
5410,6353,1,5
5410,1863,4,5
5410,7265,0,5
5410,5418,1,5
5410,207,0,5
5410,777,0,5
5410,1777,0,5
5410,2414,0,5
5410,9737,0,5
5410,3669,4,5
5410,4707,0,5
5410,4590,1,5
5410,4761,1,5
5410,5441,1,5
5410,1458,4,5
5410,8916,2,5
5410,8222,1,5
5410,7011,1,5
5410,9509,1,5
5410,3527,1,5
5410,5765,4,5
5410,454,4,5
5410,4308,4,5
5410,2446,4,5
5410,5914,2,5
5410,1147,4,5
5410,6004,1,5
5410,1470,1,5
5410,3488,4,5
5410,6903,4,5
5410,4603,1,5
5410,2030,0,5
5410,6030,1,5
5410,4653,0,5
5410,323,1,5
5410,1983,1,5
5410,2870,1,5
5410,5622,1,5
5410,6504,2,5
5410,4639,3,5
5410,4557,4,5
5410,1457,4,5
5410,2406,3,5
5410,8441,3,5
5410,7034,3,5
5410,8423,3,5
5410,947,3,5
5410,7517,4,5
5410,3667,4,5
5410,6540,4,5
5410,3971,1,5
5410,1604,2,5
5410,6967,3,5
5410,9007,4,5
5410,2248,3,5
5410,1942,2,5
5410,9479,4,5
5410,985,4,5
5410,2066,4,5
5410,4980,2,5
5410,9726,2,5
5410,4779,2,5
5410,1468,2,5
5410,7931,2,5
5410,7059,4,5
5410,424,1,5
5410,5350,1,5
5410,3572,3,5
5410,8448,1,5
5410,6472,3,5
5410,4548,1,5
5410,2164,1,5
5410,236,1,5
5410,1492,3,5
5410,6200,3,5
5410,2384,0,5
5410,7409,0,5
5410,7571,1,5
5410,3140,1,5
5410,9914,4,5
5410,3687,1,5
5410,1287,1,5
5410,2222,1,5
5410,3945,1,5
5410,8971,1,5
5410,5138,1,5
5410,6801,1,5
5410,1569,2,5
5410,7586,1,5
5410,3351,1,5
5410,1943,1,5
5410,2674,1,5
5410,691,1,5
5410,9643,2,5
5410,8405,2,5
5410,5806,1,5
5410,1377,1,5
5410,8022,1,5
5410,5199,1,5
5410,838,4,5
5410,6546,1,5
5410,5545,3,5
5410,2867,2,5
5410,2620,2,5
5410,6985,4,5
5410,4119,2,5
5410,3309,1,5
5410,3500,2,5
5410,6298,1,5
5410,1521,4,5
5410,3591,4,5
5410,1868,4,5
5410,6676,1,5
5410,5980,0,5
5411,6976,1,6
5411,939,3,6
5411,9542,1,6
5411,5298,1,7
5411,3527,0,7
5411,6712,3,7
5411,3515,3,7
5411,5690,4,7
5411,4101,4,7
5411,3667,2,7
5411,4255,1,7
5411,4643,0,7
5411,6540,0,7
5411,1013,3,7
5411,9960,2,7
5411,4090,3,7
5411,263,0,7
5411,9508,3,7
5411,5220,2,7
5411,7739,3,7
5411,6466,0,7
5411,7648,0,8
5415,7409,4,6
5415,4283,4,6
5415,4398,1,6
5415,1085,3,6
5415,5153,2,6
5415,8421,3,6
5415,6612,3,6
5415,7804,3,6
5415,9960,2,6
5415,3903,3,6
5415,7876,3,6
5415,6519,2,6
5415,7121,3,6
5415,4584,2,6
5415,2702,3,6
5415,1411,3,6
5415,6317,4,6
5415,152,3,6
5415,5980,1,6
5415,7757,2,6
5415,1097,3,7
5415,9790,2,7
5416,9101,4,2
5419,2255,4,8
5425,9637,2,6
5425,8095,0,6
5425,2719,3,6
5427,2674,5,3
5427,4283,0,3
5427,7080,0,3
5427,4585,0,3
5427,3329,0,3
5427,7152,0,3
5427,3430,0,3
5427,3669,0,3
5427,9398,0,3
5427,7011,0,3
5427,1966,3,3
5429,9101,4,2
5431,6984,4,5
5433,2674,0,3
5434,7863,4,3
5434,4653,4,4
5436,6539,1,5
5436,6490,4,5
5436,2182,4,5
5436,5936,2,5
5436,6984,2,5
5436,78,1,5
5436,6762,4,5
5436,3541,1,5
5436,5024,3,5
5436,684,2,5
5436,9101,2,5
5436,7863,2,5
5436,5131,0,5
5436,9916,4,5
5436,5980,3,5
5436,5592,0,5
5436,1315,3,5
5436,3662,0,5
5436,9339,1,5
5436,4555,0,5
5436,4577,2,5
5436,4653,4,5
5436,9960,0,5
5436,4056,0,5
5436,9481,0,5
5436,7409,0,5
5436,7525,1,5
5436,6899,2,5
5436,2003,0,5
5436,9649,1,5
5436,5643,0,5
5436,853,0,5
5436,5622,0,5
5436,3359,4,5
5436,8183,1,5
5436,5671,0,5
5436,1397,0,5
5436,2115,0,5
5436,9406,0,5
5436,8585,2,5
5436,745,0,5
5436,9237,0,5
5436,5204,0,5
5436,9461,0,5
5436,1221,3,5
5436,7856,2,5
5436,8149,4,5
5436,1852,2,5
5436,4643,3,5
5436,9446,0,5
5436,4780,0,5
5436,3687,0,5
5436,8604,0,5
5436,618,0,5
5436,482,0,5
5436,9772,0,5
5436,3926,0,6
5436,4085,0,6
5436,323,2,6
5436,7529,0,6
5436,6176,0,6
5436,7348,0,6
5436,757,0,6
5436,9046,0,6
5436,4499,0,6
5436,4584,0,6
5436,160,3,6
5436,1996,0,6
5436,5298,0,7
5436,9528,2,7
5436,2158,0,7
5436,6761,0,7
5436,9749,0,7
5436,1450,0,7
5436,4456,0,7
5436,2676,0,7
5436,3429,0,7
5436,3082,0,7
5436,2869,0,7
5436,9113,0,7
5436,7922,0,7
5437,1598,4,7
5437,4643,4,7
5437,4653,3,7
5437,2495,3,7
5437,109,3,7
5437,347,4,7
5437,1249,2,7
5438,9055,0,5
5438,2895,0,5
5443,9101,4,6
5447,3669,0,6
5449,2184,3,4
5450,5417,3,5
5452,808,0,4
5452,2184,3,4
5452,7248,2,4
5452,5227,4,4
5453,5980,4,5
5458,9101,4,3
5459,2596,4,5
5459,4725,4,5
5459,1938,4,5
5459,3664,4,5
5459,2313,4,5
5459,3082,4,5
5459,5737,4,5
5459,7749,4,5
5459,8657,4,5
5459,2383,4,5
5459,8723,4,5
5459,4707,4,5
5459,454,4,5
5460,3669,2,6
5460,1383,1,6
5460,4348,0,6
5460,7460,2,6
5463,5980,3,5
5463,8541,3,5
5463,4653,4,5
5463,2384,1,5
5463,7409,1,5
5463,1852,2,5
5463,5380,4,5
5464,4176,4,4
5464,2040,4,4
5464,7049,4,4
5464,2674,4,4
5464,7945,3,4
5464,3819,0,4
5464,9278,4,4
5464,9101,2,7
5464,5105,0,7
5466,4283,0,2
5468,3542,4,6
5468,5575,2,6
5468,4283,4,6
5468,142,4,6
5468,6759,0,6
5468,3972,0,7
5469,684,2,6
5469,2273,2,6
5469,9101,0,6
5469,6286,0,6
5469,9263,3,6
5469,5865,0,6
5469,9743,0,6
5469,3566,2,6
5469,9637,0,6
5469,4283,0,6
5469,5575,0,6
5469,1598,4,6
5470,4585,0,4
5470,3028,1,4
5470,3669,3,4
5471,9101,4,4
5472,5980,4,3
5473,4653,4,5
5475,7690,4,4
5476,9128,4,5
5476,1080,4,5
5477,4139,0,6
5477,1510,0,7
5477,8589,0,7
5477,2501,0,7
5478,9101,4,5
5478,4653,4,5
5478,1383,4,5
5479,6766,4,4
5481,9101,4,2
5481,3713,3,2
